-----------------------------------------------------------------------------------------------------------------------------------------------------
Name                              MW       Cp@298K        H@298K        G@298K        S@298K      Cp@1000K       H@1000K       G@1000K       S@1000K 
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      23.9579       -68.3758      -93.5451      83.8979       0.0478        -0.1676       
     600.0000      36.6870       -59.1045      -121.9901     104.8094      9.3191        -28.6126      
     800.0000      41.9665       -51.2059      -144.1134     116.1343      17.2177       -50.7359      
     1000.0000     45.6031       -42.4270      -168.3411     125.9141      25.9966       -74.9636      
     1200.0000     48.1759       -33.0352      -194.3975     134.4686      35.3884       -101.0200     
     1400.0000     50.0702       -23.2010      -222.0634     142.0446      45.2226       -128.6859     
     1600.0000     51.4281       -13.0466      -251.1621     148.8222      55.3770       -157.7846     
     1800.0000     52.5301       -2.6468       -281.5487     154.9455      65.7768       -188.1713     
     2000.0000     53.4135       7.9509        -313.1043     160.5276      76.3745       -219.7268     
     2200.0000     54.1126       18.7063       -345.7294     165.6526      87.1299       -252.3519     
     2400.0000     54.6587       29.5857       -379.3392     170.3854      98.0093       -285.9617     
     2600.0000     55.0803       40.5615       -413.8608     174.7778      108.9851      -320.4833     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE CH3OCH2O
 ====================================================================================================
   Elemental Composition:
     C 2.0000
     H 5.0000
     O 2.0000
   Formation Enthalpy at 298K =          -34.4727 kcal/mol
   Formation Free Gibbs Energy at 298K = -56.5041 kcal/mol
   Molecular Weight =                    61.0600 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      18.3196       -34.4362      -56.6521      74.0531       0.0366        -0.1480       
     600.0000      27.4033       -27.5102      -81.3256      89.6923       6.9625        -24.8215      
     800.0000      32.0092       -21.5505      -100.1369     98.2330       12.9222       -43.6328      
     1000.0000     35.5641       -14.7767      -120.5526     105.7759      19.6960       -64.0485      
     1200.0000     38.2002       -7.3862       -142.3932     112.5058      27.0865       -85.8891      
     1400.0000     40.0840       0.4531        -165.5089     118.5443      34.9259       -109.0048     
     1600.0000     41.4167       8.6105        -189.7713     123.9887      43.0833       -133.2672     
     1800.0000     42.4338       16.9987       -215.0707     128.9274      51.4714       -158.5665     
     2000.0000     43.4054       25.5809       -241.3144     133.4477      60.0537       -184.8103     
     2200.0000     44.1368       34.3397       -268.4268     137.6211      68.8125       -211.9227     
     2400.0000     44.6844       43.2243       -296.3423     141.4861      77.6971       -239.8382     
     2600.0000     45.0973       52.2045       -325.0032     145.0799      86.6772       -268.4990     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE CH3OCHO
 ====================================================================================================
   Elemental Composition:
     C 2.0000
     H 4.0000
     O 2.0000
   Formation Enthalpy at 298K =          -84.2925 kcal/mol
   Formation Free Gibbs Energy at 298K = -105.5463 kcal/mol
   Molecular Weight =                    60.0520 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      17.0282       -84.2585      -105.6891     71.4351       0.0340        -0.1428       
     600.0000      25.3628       -77.8361      -129.4006     85.9408       6.4564        -23.8543      
     800.0000      29.5349       -72.3286      -147.3959     93.8341       11.9640       -41.8495      
     1000.0000     32.6873       -66.0903      -166.8715     100.7812      18.2023       -61.3251      
     1200.0000     34.9437       -59.3135      -187.6567     106.9527      24.9791       -82.1104      
     1400.0000     36.4704       -52.1615      -209.6085     112.4621      32.1310       -104.0621     
